OID_,CID,L7_20010104_NIR,L7_20010205_NIR,L7_20010426_NIR,L7_20021123_NIR,L7_20030211_NIR,L7_20031228_NIR,L7_20040402_NIR,L7_20040418_NIR,L7_20041214_NIR,L7_20050304_NIR,L7_20050320_NIR,L7_20051201_NIR,L7_20060307_NIR,L7_20070206_NIR,L7_20080429_NIR,L7_20081022_NIR,L7_20090110_NIR,L7_20090227_NIR,L7_20101215_NIR,L7_20101231_NIR,L7_20110321_NIR,L7_20110508_NIR
219,1,0.187942500000000,0.203425000000000,0.290600000000000,0.204552500000000,0.211070000000000,0.194047500000000,0.263072500000000,0.281855000000000,nan,0.223252500000000,0.234692500000000,nan,0.242200000000000,0.214672500000000,0.290407500000000,0.228037500000000,0.193250000000000,0.223747500000000,0.204222500000000,0.209997500000000,0.252870000000000,0.312407500000000
220,1,0.213297500000000,0.207137500000000,0.244950000000000,0.224132500000000,0.129367500000000,0.103215000000000,0.165282500000000,0.187970000000000,0.128982500000000,0.151147500000000,0.170040000000000,0.169352500000000,0.187365000000000,nan,0.233455000000000,nan,0.170507500000000,0.186732500000000,0.177960000000000,nan,0.211427500000000,0.241595000000000
221,1,0.220530000000000,0.223417500000000,0.293487500000000,0.220640000000000,0.229357500000000,0.216322500000000,0.247095000000000,0.266675000000000,nan,0.202022500000000,0.213930000000000,0.204167500000000,0.216487500000000,0.217532500000000,0.271432500000000,0.240165000000000,0.222895000000000,0.223225000000000,0.214810000000000,0.229110000000000,0.252045000000000,0.297557500000000
222,1,0.198310000000000,0.193497500000000,0.258562500000000,0.207550000000000,0.194927500000000,nan,0.210135000000000,0.241292500000000,0.204800000000000,0.189097500000000,0.197705000000000,0.207357500000000,0.207550000000000,0.146417500000000,0.253475000000000,0.182250000000000,nan,nan,0.137232500000000,0.158737500000000,0.195230000000000,0.273770000000000
223,1,0.216377500000000,0.206890000000000,0.265217500000000,0.227460000000000,0.210602500000000,0.219622500000000,0.243740000000000,0.270222500000000,0.233702500000000,0.205487500000000,0.213545000000000,0.221217500000000,nan,0.220667500000000,0.263320000000000,0.222180000000000,0.189482500000000,0.227542500000000,nan,0.185935000000000,nan,0.227790000000000
224,1,0.184917500000000,0.181067500000000,0.227322500000000,0.201252500000000,0.176722500000000,0.183075000000000,nan,0.209695000000000,0.183955000000000,0.164292500000000,nan,0.187447500000000,0.187722500000000,nan,0.233152500000000,0.209750000000000,nan,nan,0.193222500000000,0.198420000000000,0.208072500000000,0.256445000000000
225,1,0.214067500000000,0.204140000000000,0.216570000000000,0.214892500000000,0.214397500000000,0.228395000000000,0.222400000000000,0.227845000000000,nan,0.189647500000000,0.198832500000000,nan,0.221272500000000,0.211840000000000,nan,nan,0.231117500000000,0.254657500000000,0.189922500000000,nan,0.195477500000000,0.235077500000000
226,1,0.217010000000000,0.203480000000000,0.255180000000000,0.221080000000000,0.201692500000000,0.220777500000000,0.229082500000000,0.259580000000000,0.216185000000000,0.197925000000000,0.206477500000000,0.207660000000000,0.208292500000000,0.195560000000000,0.250917500000000,0.222785000000000,0.204332500000000,0.196742500000000,0.207577500000000,0.217532500000000,nan,nan
227,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
228,1,0.225315000000000,0.220530000000000,0.272917500000000,0.204800000000000,0.192342500000000,0.205652500000000,0.210987500000000,0.242255000000000,0.187475000000000,0.181260000000000,nan,0.204497500000000,0.187502500000000,nan,nan,0.219155000000000,0.201472500000000,0.205872500000000,0.219265000000000,0.211042500000000,0.220640000000000,0.284687500000000
229,1,0.180517500000000,0.190527500000000,0.198502500000000,0.200922500000000,0.192150000000000,0.213050000000000,0.213572500000000,0.216157500000000,nan,0.193387500000000,0.190032500000000,0.221712500000000,0.207605000000000,nan,0.229000000000000,nan,0.226992500000000,0.227790000000000,0.181315000000000,nan,0.195450000000000,0.203370000000000
230,1,0.191627500000000,0.183707500000000,0.276932500000000,0.224545000000000,0.195505000000000,nan,0.248387500000000,0.303607500000000,0.223747500000000,0.185192500000000,0.198640000000000,0.218605000000000,0.195422500000000,0.198447500000000,0.296980000000000,0.250532500000000,0.204442500000000,nan,0.226030000000000,0.225232500000000,0.248607500000000,0.305340000000000
231,1,0.151340000000000,0.160827500000000,0.317522500000000,0.178235000000000,0.173780000000000,0.160112500000000,nan,0.267142500000000,0.165557500000000,0.168390000000000,nan,0.159067500000000,0.178565000000000,nan,nan,0.200152500000000,nan,0.165090000000000,0.163577500000000,0.166795000000000,0.195202500000000,0.311472500000000
232,1,0.210052500000000,0.207247500000000,0.247562500000000,0.211125000000000,0.201692500000000,nan,0.221465000000000,0.241760000000000,0.205570000000000,0.201940000000000,0.210382500000000,0.207852500000000,0.212720000000000,0.202187500000000,0.246737500000000,0.254410000000000,0.261092500000000,0.250835000000000,0.263017500000000,0.268985000000000,nan,nan
233,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
234,1,0.221135000000000,0.197485000000000,0.270800000000000,0.258177500000000,0.226800000000000,0.231035000000000,nan,0.263375000000000,0.256390000000000,0.210135000000000,0.221300000000000,0.246050000000000,0.224820000000000,0.191820000000000,0.256912500000000,0.307457500000000,nan,0.214012500000000,0.189702500000000,0.197897500000000,0.228615000000000,0.313425000000000
235,1,0.235297500000000,0.226745000000000,0.223610000000000,0.224490000000000,0.214232500000000,0.224297500000000,0.213710000000000,0.227130000000000,0.227240000000000,0.206285000000000,nan,0.218330000000000,0.216817500000000,nan,0.236067500000000,nan,0.219512500000000,0.223170000000000,0.215195000000000,nan,0.219787500000000,0.244950000000000
236,1,0.191627500000000,0.174082500000000,0.346480000000000,0.227900000000000,0.183185000000000,0.197870000000000,0.305010000000000,0.336250000000000,0.224022500000000,0.185275000000000,nan,0.211647500000000,0.220777500000000,nan,nan,nan,0.170617500000000,0.164457500000000,0.200180000000000,0.213407500000000,0.248470000000000,0.385832500000000
237,1,0.196247500000000,0.198035000000000,0.241567500000000,0.201555000000000,0.189510000000000,0.198200000000000,0.206752500000000,0.227790000000000,0.195037500000000,0.177135000000000,0.186677500000000,0.190857500000000,nan,0.189400000000000,0.243410000000000,0.236782500000000,0.216212500000000,0.219347500000000,0.230457500000000,0.233262500000000,0.232575000000000,0.287355000000000
238,1,0.191820000000000,0.187640000000000,0.216955000000000,0.208045000000000,0.198585000000000,0.224380000000000,0.232822500000000,0.241787500000000,nan,0.210327500000000,0.218192500000000,nan,0.216680000000000,0.211922500000000,nan,nan,0.231200000000000,0.227817500000000,0.241402500000000,nan,0.231695000000000,0.237827500000000
239,1,0.212885000000000,0.196522500000000,0.205955000000000,0.220640000000000,0.207687500000000,0.239175000000000,0.221437500000000,0.237772500000000,nan,0.206230000000000,0.210217500000000,nan,0.220392500000000,0.237662500000000,0.246792500000000,0.244922500000000,0.238020000000000,0.241017500000000,0.222207500000000,0.218220000000000,0.211042500000000,0.224655000000000
240,1,0.209530000000000,0.207247500000000,0.217312500000000,0.210822500000000,0.204470000000000,0.201280000000000,0.221630000000000,0.219952500000000,0.205267500000000,0.193855000000000,0.198227500000000,0.197182500000000,nan,0.201500000000000,0.229742500000000,0.208815000000000,0.196797500000000,0.214067500000000,0.211125000000000,0.225562500000000,0.214947500000000,0.227927500000000
241,1,0.209805000000000,0.206972500000000,0.223885000000000,0.198062500000000,0.192425000000000,nan,0.213985000000000,0.231337500000000,0.183707500000000,0.180957500000000,0.190527500000000,0.179995000000000,0.204002500000000,0.198997500000000,0.205295000000000,0.191325000000000,0.189757500000000,0.183185000000000,0.218935000000000,0.229110000000000,nan,nan
242,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
243,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
244,1,0.210492500000000,0.184532500000000,0.231640000000000,0.237635000000000,0.214672500000000,0.224820000000000,0.233125000000000,nan,0.227102500000000,nan,0.222895000000000,nan,0.224765000000000,0.211757500000000,0.236947500000000,0.222757500000000,0.215497500000000,0.227872500000000,0.222482500000000,0.221355000000000,0.232025000000000,0.245665000000000
245,1,0.169435000000000,0.170562500000000,0.220117500000000,0.164457500000000,0.151312500000000,0.186292500000000,0.224957500000000,0.234417500000000,nan,0.180682500000000,0.197815000000000,0.176337500000000,0.203947500000000,0.185357500000000,0.232767500000000,0.235600000000000,0.211730000000000,0.214562500000000,0.233180000000000,0.232877500000000,0.227872500000000,0.255785000000000
246,1,0.202627500000000,0.197402500000000,0.220337500000000,0.211015000000000,0.205075000000000,0.224132500000000,0.217670000000000,0.238432500000000,nan,0.206477500000000,0.210327500000000,0.214920000000000,0.208265000000000,0.214727500000000,0.229275000000000,nan,0.227240000000000,0.227845000000000,0.233785000000000,nan,0.227707500000000,0.234390000000000
247,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
248,1,0.184367500000000,0.187530000000000,0.234775000000000,0.194487500000000,0.189180000000000,0.197622500000000,0.217862500000000,0.234252500000000,0.201940000000000,0.193662500000000,0.202160000000000,0.200840000000000,0.204360000000000,0.195505000000000,0.236700000000000,0.213930000000000,0.211977500000000,0.214315000000000,nan,0.225150000000000,0.220117500000000,0.249212500000000
249,1,0.136820000000000,0.141192500000000,0.175072500000000,0.261395000000000,0.251907500000000,0.246957500000000,0.240550000000000,0.245445000000000,0.267582500000000,0.245197500000000,0.254795000000000,0.260267500000000,nan,0.221190000000000,0.212170000000000,0.227570000000000,0.223802500000000,0.228477500000000,0.226745000000000,0.229742500000000,0.223830000000000,0.228340000000000
250,1,0.209557500000000,0.197237500000000,0.238240000000000,0.231062500000000,0.198310000000000,0.224077500000000,nan,0.252842500000000,0.220062500000000,0.202105000000000,nan,0.211097500000000,0.208292500000000,nan,nan,nan,0.219265000000000,0.227735000000000,0.218522500000000,nan,0.223170000000000,0.238707500000000
251,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
252,1,0.213160000000000,0.210135000000000,0.248360000000000,0.127855000000000,0.126370000000000,0.171635000000000,0.206587500000000,nan,0.201775000000000,nan,0.198502500000000,0.207715000000000,0.208100000000000,0.189290000000000,0.226387500000000,0.227377500000000,0.208127500000000,0.210162500000000,0.222400000000000,0.229412500000000,0.227762500000000,0.259690000000000
253,1,0.220750000000000,0.210272500000000,0.226855000000000,0.211317500000000,0.211042500000000,0.213022500000000,nan,0.223472500000000,0.088970000000000,0.099860000000000,0.101262500000000,0.117102500000000,0.127662500000000,0.159782500000000,0.184065000000000,0.132640000000000,nan,nan,0.152275000000000,0.170837500000000,0.178620000000000,0.213600000000000
254,1,0.224215000000000,0.216762500000000,0.241292500000000,0.181232500000000,0.170232500000000,0.186347500000000,0.214177500000000,0.227460000000000,0.183322500000000,0.189345000000000,0.194570000000000,0.193855000000000,nan,0.192177500000000,0.246957500000000,0.227047500000000,0.189152500000000,0.214342500000000,0.214975000000000,0.205790000000000,0.219732500000000,0.259580000000000
255,1,0.187695000000000,0.163935000000000,0.220337500000000,0.204167500000000,0.188905000000000,0.178730000000000,0.209942500000000,nan,0.201527500000000,nan,0.201830000000000,0.183295000000000,0.195285000000000,0.178840000000000,0.235985000000000,0.204167500000000,0.189235000000000,0.196357500000000,0.185302500000000,0.193992500000000,0.215415000000000,0.245115000000000
256,1,0.199107500000000,0.184202500000000,0.209997500000000,0.188410000000000,0.173615000000000,0.182855000000000,0.184092500000000,0.191765000000000,0.184037500000000,0.176832500000000,nan,0.180187500000000,0.187035000000000,nan,nan,0.200482500000000,0.189785000000000,0.196522500000000,0.204497500000000,0.205900000000000,0.207275000000000,0.213490000000000
257,1,0.192122500000000,0.200455000000000,0.223940000000000,0.194597500000000,0.186155000000000,0.201802500000000,0.207027500000000,nan,0.184395000000000,nan,0.186650000000000,0.198145000000000,0.192150000000000,0.183075000000000,0.232932500000000,0.214067500000000,0.189812500000000,0.205982500000000,0.130275000000000,0.143420000000000,0.187392500000000,0.221437500000000
258,1,0.179885000000000,0.173807500000000,0.237662500000000,0.193717500000000,0.176255000000000,0.201280000000000,nan,0.252485000000000,0.208457500000000,0.197485000000000,0.209860000000000,0.200427500000000,0.211895000000000,0.191545000000000,nan,0.222372500000000,0.200235000000000,0.087925000000000,0.207247500000000,0.170590000000000,0.215497500000000,0.255592500000000
259,1,0.192095000000000,0.187337500000000,0.231090000000000,0.194597500000000,0.179830000000000,0.194377500000000,0.207275000000000,0.220612500000000,nan,0.159700000000000,0.166437500000000,nan,0.196220000000000,0.195862500000000,nan,nan,0.200840000000000,0.214865000000000,0.207852500000000,nan,0.215965000000000,0.256555000000000
260,1,0.209475000000000,0.183900000000000,0.217202500000000,0.220695000000000,0.182635000000000,0.216212500000000,0.228587500000000,0.245142500000000,0.215745000000000,0.197677500000000,0.209915000000000,0.204140000000000,0.203617500000000,0.198310000000000,0.218962500000000,0.222372500000000,0.211785000000000,0.213545000000000,nan,0.237332500000000,nan,nan
261,1,0.155190000000000,0.164430000000000,0.248057500000000,0.168225000000000,0.154695000000000,0.160195000000000,0.191737500000000,nan,0.147517500000000,nan,0.162010000000000,0.152247500000000,0.166052500000000,0.163000000000000,0.246875000000000,0.200565000000000,0.170947500000000,0.182772500000000,0.167455000000000,0.167015000000000,0.203177500000000,0.269205000000000
262,1,0.198420000000000,0.190115000000000,0.237745000000000,0.204002500000000,0.188465000000000,0.193745000000000,0.210410000000000,0.238240000000000,nan,0.189015000000000,0.193992500000000,nan,0.186897500000000,0.182552500000000,0.240220000000000,0.241320000000000,0.215635000000000,0.223417500000000,0.228697500000000,0.228890000000000,0.228340000000000,0.242337500000000
263,1,0.199410000000000,0.191160000000000,0.220832500000000,0.201335000000000,0.186100000000000,0.209282500000000,0.211070000000000,0.217092500000000,nan,0.172707500000000,0.186925000000000,nan,0.191957500000000,0.192535000000000,0.212555000000000,nan,0.197787500000000,0.201307500000000,0.182222500000000,nan,0.207770000000000,0.224902500000000
264,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
265,1,0.198805000000000,0.200455000000000,0.265217500000000,0.201170000000000,0.192122500000000,0.186567500000000,nan,0.216047500000000,0.183487500000000,0.172405000000000,0.178180000000000,0.193965000000000,0.191462500000000,0.182745000000000,0.232712500000000,0.218220000000000,nan,0.192040000000000,0.203975000000000,0.218027500000000,0.215937500000000,0.291617500000000
266,1,0.158655000000000,0.147792500000000,0.294120000000000,0.181397500000000,0.164155000000000,0.152632500000000,0.229935000000000,0.274925000000000,0.162230000000000,0.151230000000000,0.169930000000000,0.180187500000000,0.174385000000000,0.172817500000000,0.327945000000000,0.231887500000000,0.185660000000000,0.182415000000000,nan,0.178427500000000,nan,0.334187500000000
