OID_,CID,L7_20140124_NIR,L7_20140209_NIR,L7_20140313_NIR,L7_20141023_NIR,L7_20141210_NIR,L7_20150127_NIR,L7_20150212_NIR,L7_20170116_NIR,L7_20170201_NIR,L7_20170508_NIR,L7_20171202_NIR,L7_20180308_NIR,L7_20181205_NIR,L7_20200125_NIR,L7_20201124_NIR,L7_20201210_NIR,L7_20211127_NIR,L7_20211229_NIR,L7_20220114_NIR,L7_20220404_NIR,L7_20221024_NIR,L7_20221202_NIR,L7_20221214_NIR,L7_20221219_NIR,L7_20230319_NIR,L7_20230324_NIR,L7_20230916_NIR,L7_20230921_NIR
362,1,0.187612500000000,0.187612500000000,0.193497500000000,0.205625000000000,0.196852500000000,0.187337500000000,nan,0.205130000000000,0.202627500000000,0.287795000000000,0.198172500000000,0.205762500000000,0.174605000000000,0.208897500000000,0.199520000000000,0.197155000000000,0.225177500000000,nan,0.212775000000000,0.205432500000000,0.246572500000000,nan,0.202215000000000,0.163220000000000,0.229825000000000,nan,0.267967500000000,0.253200000000000
363,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
364,1,0.180462500000000,0.171552500000000,0.181920000000000,0.214067500000000,0.206560000000000,0.197045000000000,0.202655000000000,nan,nan,0.244482500000000,0.194267500000000,0.197567500000000,0.188107500000000,0.197677500000000,0.195312500000000,0.209062500000000,0.245252500000000,0.227570000000000,0.222042500000000,0.187282500000000,0.198200000000000,nan,0.194570000000000,0.163027500000000,0.185935000000000,nan,0.267830000000000,nan
365,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
366,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
367,1,0.215195000000000,0.209337500000000,0.212857500000000,nan,0.221190000000000,0.207247500000000,0.208540000000000,0.227075000000000,0.218660000000000,0.262577500000000,0.211840000000000,0.213077500000000,0.208842500000000,nan,0.214122500000000,0.217312500000000,0.170370000000000,0.140890000000000,0.151010000000000,0.131925000000000,0.210272500000000,nan,0.188080000000000,0.157280000000000,0.167152500000000,nan,0.211592500000000,0.179197500000000
368,1,0.229055000000000,0.215855000000000,0.216790000000000,0.226745000000000,0.224985000000000,0.217615000000000,0.218577500000000,0.242365000000000,0.235242500000000,0.263760000000000,0.244400000000000,nan,0.195120000000000,0.241100000000000,0.247920000000000,0.254932500000000,0.274705000000000,0.276685000000000,0.274045000000000,0.237470000000000,0.271075000000000,nan,0.298602500000000,0.262385000000000,nan,nan,0.267555000000000,nan
369,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
370,1,0.177080000000000,0.174770000000000,0.185880000000000,0.188905000000000,0.185687500000000,nan,0.183350000000000,nan,nan,0.231530000000000,0.191050000000000,nan,0.126122500000000,0.187337500000000,0.217642500000000,0.196577500000000,0.215607500000000,0.177740000000000,0.193552500000000,0.173285000000000,0.197017500000000,nan,0.250065000000000,0.215470000000000,0.241705000000000,nan,0.266867500000000,0.252897500000000
371,1,0.208457500000000,0.200702500000000,0.213710000000000,0.214260000000000,0.207110000000000,0.204415000000000,0.209310000000000,0.213270000000000,0.199712500000000,0.249047500000000,0.205432500000000,nan,0.143557500000000,nan,0.203177500000000,0.209062500000000,0.207962500000000,0.204360000000000,0.193882500000000,0.200785000000000,0.216075000000000,nan,0.215937500000000,0.186760000000000,0.192150000000000,nan,0.176145000000000,nan
372,1,0.200922500000000,0.193387500000000,0.208897500000000,0.205405000000000,0.206642500000000,nan,0.195917500000000,nan,nan,0.261587500000000,0.200372500000000,0.216845000000000,0.194955000000000,0.222290000000000,0.254355000000000,0.286007500000000,0.265712500000000,0.262715000000000,0.255097500000000,0.227927500000000,0.259360000000000,nan,0.297007500000000,0.279765000000000,0.229632500000000,nan,0.275145000000000,0.252870000000000
373,1,0.194570000000000,0.193772500000000,0.201720000000000,nan,0.196742500000000,0.180380000000000,0.183707500000000,0.202627500000000,0.196137500000000,0.332400000000000,0.197952500000000,nan,0.140010000000000,nan,0.191957500000000,0.200647500000000,0.195010000000000,0.193772500000000,0.179390000000000,0.237882500000000,0.203507500000000,nan,0.215662500000000,0.174742500000000,0.272312500000000,nan,0.225095000000000,nan
374,1,0.211455000000000,0.203370000000000,0.212885000000000,0.230815000000000,0.214287500000000,0.214370000000000,0.209227500000000,0.215745000000000,0.212280000000000,0.267307500000000,0.205020000000000,0.209090000000000,0.181507500000000,0.201417500000000,0.210410000000000,0.233317500000000,0.208540000000000,0.187447500000000,0.198530000000000,0.205487500000000,0.228780000000000,nan,0.229990000000000,nan,0.204965000000000,nan,0.218742500000000,0.206175000000000
375,1,0.204937500000000,0.213242500000000,0.220640000000000,nan,0.203755000000000,0.207495000000000,0.206285000000000,0.217835000000000,0.205817500000000,0.245197500000000,0.187172500000000,0.201802500000000,0.126260000000000,nan,0.180710000000000,0.180270000000000,0.195092500000000,0.167427500000000,0.169957500000000,0.196330000000000,0.191435000000000,nan,0.181150000000000,0.163137500000000,0.191710000000000,nan,0.225342500000000,0.206010000000000
376,1,0.201445000000000,0.193800000000000,0.201335000000000,0.210272500000000,0.207000000000000,0.197127500000000,0.209392500000000,0.216432500000000,0.205625000000000,0.263705000000000,0.201362500000000,nan,0.212527500000000,0.190720000000000,0.188190000000000,0.187200000000000,0.208182500000000,0.197127500000000,0.203315000000000,0.224022500000000,0.228862500000000,nan,0.236177500000000,0.210052500000000,nan,nan,0.190967500000000,nan
377,1,0.211702500000000,0.197045000000000,0.197567500000000,0.201637500000000,0.196522500000000,0.180352500000000,0.183322500000000,nan,nan,0.301765000000000,0.201445000000000,0.213517500000000,0.181342500000000,0.201720000000000,0.203067500000000,0.225672500000000,0.229522500000000,0.223720000000000,0.222152500000000,0.256060000000000,0.228560000000000,nan,0.236645000000000,0.209970000000000,0.222895000000000,nan,0.254025000000000,nan
378,1,0.194075000000000,0.183982500000000,0.197265000000000,0.201472500000000,0.206862500000000,0.197072500000000,0.202215000000000,0.212637500000000,0.192700000000000,0.245307500000000,0.183212500000000,0.193250000000000,0.174330000000000,0.194212500000000,0.180600000000000,0.205212500000000,0.195230000000000,0.176667500000000,0.184147500000000,0.196715000000000,0.191600000000000,nan,0.194845000000000,nan,0.185907500000000,nan,0.218440000000000,0.199272500000000
379,1,0.204305000000000,0.196550000000000,0.205020000000000,0.213930000000000,0.220915000000000,0.207055000000000,0.212197500000000,0.216487500000000,0.208787500000000,0.240522500000000,0.200510000000000,0.189565000000000,0.177712500000000,0.194047500000000,nan,0.210080000000000,0.190967500000000,nan,0.188877500000000,0.191105000000000,0.210190000000000,nan,nan,0.186457500000000,0.198392500000000,nan,nan,0.212665000000000
380,1,0.215635000000000,0.203452500000000,0.205377500000000,0.231475000000000,0.224847500000000,0.210795000000000,0.219347500000000,0.248057500000000,0.231557500000000,0.256857500000000,0.233647500000000,0.225232500000000,0.240522500000000,0.237112500000000,0.232960000000000,0.220172500000000,0.250367500000000,nan,0.236700000000000,0.229220000000000,0.247755000000000,0.234940000000000,0.257270000000000,0.233675000000000,0.237140000000000,nan,0.276382500000000,0.246105000000000
381,1,0.204965000000000,0.200070000000000,0.205157500000000,0.210217500000000,0.206972500000000,0.193772500000000,0.199767500000000,0.252237500000000,0.234747500000000,0.263320000000000,0.169105000000000,nan,0.160717500000000,0.190720000000000,0.203150000000000,0.219650000000000,0.229027500000000,0.202242500000000,0.208072500000000,0.201225000000000,0.229110000000000,nan,0.242970000000000,0.227597500000000,0.205240000000000,nan,0.262082500000000,0.246545000000000
382,1,0.222015000000000,0.206670000000000,0.201390000000000,0.222757500000000,0.225040000000000,nan,0.235022500000000,nan,0.209117500000000,0.231860000000000,0.205102500000000,0.205872500000000,0.185027500000000,0.237057500000000,0.236645000000000,0.249405000000000,0.255125000000000,0.223500000000000,0.217615000000000,0.219237500000000,0.173065000000000,nan,0.181342500000000,0.151560000000000,0.167510000000000,nan,0.147902500000000,0.159095000000000
383,1,0.204882500000000,0.209832500000000,0.213242500000000,0.222510000000000,0.221520000000000,0.207495000000000,0.212665000000000,0.242227500000000,0.229605000000000,0.302975000000000,0.231172500000000,0.230375000000000,0.171277500000000,0.209310000000000,0.214562500000000,0.221272500000000,0.237195000000000,0.236617500000000,0.231970000000000,nan,0.247425000000000,nan,0.244152500000000,nan,0.223087500000000,nan,0.260982500000000,0.233180000000000
384,1,0.159837500000000,0.152825000000000,0.150982500000000,0.180710000000000,0.175155000000000,0.160030000000000,0.164237500000000,0.179857500000000,0.173340000000000,0.301572500000000,0.158545000000000,0.149882500000000,0.126205000000000,0.169462500000000,nan,0.187970000000000,0.170755000000000,nan,0.165392500000000,0.187145000000000,0.197952500000000,nan,nan,0.163275000000000,0.179940000000000,nan,nan,0.192810000000000
385,1,0.166712500000000,0.171277500000000,0.177932500000000,0.188712500000000,0.181892500000000,0.176667500000000,nan,0.212060000000000,0.195862500000000,0.238652500000000,0.190032500000000,0.193002500000000,0.160635000000000,0.197622500000000,0.184257500000000,0.208650000000000,0.199135000000000,nan,0.203122500000000,0.200867500000000,0.210107500000000,nan,0.228835000000000,0.209832500000000,0.192342500000000,nan,0.226085000000000,0.219155000000000
386,1,0.242722500000000,0.234995000000000,0.232520000000000,0.235352500000000,0.232080000000000,0.231227500000000,0.231832500000000,0.219320000000000,0.212197500000000,0.231172500000000,0.219375000000000,0.221437500000000,0.195312500000000,0.237002500000000,0.225452500000000,0.232712500000000,0.225535000000000,0.207742500000000,0.212857500000000,0.205625000000000,0.228917500000000,nan,0.237057500000000,nan,0.217615000000000,nan,0.247397500000000,0.233262500000000
387,1,0.191325000000000,0.188052500000000,0.205570000000000,0.214177500000000,0.200235000000000,nan,0.196605000000000,nan,nan,0.293982500000000,0.201775000000000,0.209805000000000,0.150515000000000,0.198090000000000,0.203232500000000,0.204827500000000,0.208155000000000,0.193800000000000,0.193882500000000,0.223582500000000,0.222290000000000,nan,0.216075000000000,0.198447500000000,0.211015000000000,nan,0.239642500000000,0.226442500000000
388,1,0.208567500000000,0.193772500000000,0.127552500000000,0.260597500000000,0.192177500000000,nan,0.145042500000000,nan,nan,0.228890000000000,0.279600000000000,0.198035000000000,0.256912500000000,0.364135000000000,0.336167500000000,0.415752500000000,0.254107500000000,0.486042500000000,0.458130000000000,0.224847500000000,0.104892500000000,0.304295000000000,0.426642500000000,0.379370000000000,0.242860000000000,nan,0.360065000000000,0.112042500000000
389,1,0.180600000000000,0.178125000000000,nan,0.197347500000000,0.178757500000000,0.173642500000000,0.180325000000000,0.190857500000000,0.186347500000000,0.286777500000000,0.212225000000000,0.161927500000000,0.153870000000000,0.201472500000000,nan,0.224655000000000,0.225370000000000,nan,0.212857500000000,0.214947500000000,0.228972500000000,nan,nan,0.192590000000000,0.211290000000000,nan,nan,0.226525000000000
390,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
391,1,0.197072500000000,0.184092500000000,0.189537500000000,0.222345000000000,0.185577500000000,0.183515000000000,0.189427500000000,0.205487500000000,0.195862500000000,0.262605000000000,0.197347500000000,nan,0.163990000000000,0.197705000000000,0.191600000000000,0.217752500000000,0.199300000000000,0.176612500000000,0.188850000000000,0.200977500000000,0.222510000000000,nan,0.208567500000000,0.186347500000000,nan,nan,0.239422500000000,nan
392,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
393,1,0.205047500000000,0.187557500000000,0.197567500000000,nan,0.214232500000000,0.200647500000000,0.199932500000000,0.205597500000000,0.199190000000000,0.270277500000000,0.151312500000000,0.165942500000000,0.164237500000000,nan,0.169517500000000,0.150955000000000,0.170535000000000,0.151202500000000,0.160662500000000,0.205762500000000,0.185522500000000,nan,0.181150000000000,0.163275000000000,0.192452500000000,nan,0.212225000000000,0.205872500000000
394,1,0.212005000000000,0.203562500000000,0.209585000000000,nan,0.217917500000000,0.214727500000000,0.215855000000000,0.184697500000000,0.164210000000000,0.232135000000000,0.176915000000000,0.226497500000000,0.095185000000000,nan,0.192260000000000,0.184395000000000,0.203975000000000,0.220942500000000,0.189207500000000,0.233097500000000,0.259470000000000,nan,0.216185000000000,0.186842500000000,0.192260000000000,nan,0.246655000000000,0.226387500000000
395,1,0.184312500000000,0.187832500000000,0.198227500000000,nan,0.182415000000000,0.173587500000000,0.180325000000000,0.202572500000000,0.186402500000000,0.238460000000000,0.180050000000000,0.194212500000000,0.115865000000000,nan,0.177052500000000,0.180325000000000,0.157747500000000,0.135995000000000,0.141550000000000,0.173202500000000,0.179142500000000,nan,0.188135000000000,0.145620000000000,0.167097500000000,nan,0.190252500000000,0.172405000000000
396,1,0.198145000000000,0.193882500000000,0.197430000000000,nan,0.200042500000000,0.187062500000000,0.199932500000000,0.208897500000000,0.196000000000000,0.246737500000000,0.194240000000000,0.201225000000000,0.195340000000000,0.158765000000000,0.162147500000000,0.171332500000000,0.170535000000000,0.171772500000000,0.174935000000000,0.178125000000000,0.210547500000000,nan,0.208842500000000,nan,0.192865000000000,nan,0.240852500000000,0.212885000000000
397,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
398,1,nan,0.196715000000000,0.201142500000000,0.205515000000000,0.207000000000000,0.200482500000000,0.208485000000000,0.226965000000000,0.221712500000000,0.241457500000000,0.208100000000000,0.204882500000000,0.205267500000000,0.226140000000000,0.139515000000000,nan,0.111410000000000,0.104892500000000,0.117625000000000,nan,0.179170000000000,nan,0.173972500000000,nan,0.173202500000000,nan,0.197292500000000,0.158847500000000
399,1,0.211510000000000,0.199547500000000,0.212775000000000,nan,0.213737500000000,0.203810000000000,0.205487500000000,0.225727500000000,0.208732500000000,0.277592500000000,0.211647500000000,0.212885000000000,0.188190000000000,nan,0.214012500000000,0.233317500000000,0.178207500000000,0.161075000000000,0.160360000000000,0.210300000000000,0.210052500000000,nan,0.166877500000000,0.174742500000000,0.223582500000000,nan,0.261312500000000,0.232575000000000
400,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
401,1,0.249570000000000,0.244372500000000,0.255922500000000,0.239477500000000,0.235517500000000,0.224297500000000,0.231997500000000,0.215662500000000,0.205735000000000,0.241897500000000,0.222922500000000,0.217450000000000,0.191765000000000,0.215690000000000,0.225425000000000,0.224655000000000,0.238020000000000,0.223170000000000,0.217615000000000,nan,0.235132500000000,nan,0.250670000000000,nan,0.223802500000000,nan,0.261285000000000,0.239972500000000
402,1,0.239285000000000,0.225810000000000,0.224600000000000,nan,0.239257500000000,0.237992500000000,0.234665000000000,0.202710000000000,0.196330000000000,0.257105000000000,0.180105000000000,0.178317500000000,0.146857500000000,nan,0.199437500000000,0.193030000000000,0.199382500000000,0.172515000000000,0.179390000000000,0.200812500000000,0.209585000000000,nan,0.208787500000000,0.192287500000000,0.185632500000000,nan,0.239477500000000,0.212637500000000
403,1,nan,0.143447500000000,0.147297500000000,0.172240000000000,nan,0.143090000000000,0.154502500000000,0.188382500000000,0.173917500000000,0.312187500000000,0.176612500000000,0.178372500000000,0.136572500000000,0.173422500000000,0.199520000000000,nan,nan,0.188492500000000,0.198447500000000,nan,0.215910000000000,nan,0.250477500000000,nan,0.223032500000000,nan,0.260707500000000,0.226195000000000
404,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
